"Entity","Label","Type","Class"
"not eligiblb","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligigle","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligibly","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"not elvgible","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"not eoigible","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligibve","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"female","HM2_SEX","text","Disparity Indicators (DI)"
"male","HM2_SEX","text","Disparity Indicators (DI)"
"jemale","HM2_SEX","text","Disparity Indicators (DI)"
"mabe","HM2_SEX","text","Disparity Indicators (DI)"
"mile","HM2_SEX","text","Disparity Indicators (DI)"
"mvle","HM2_SEX","text","Disparity Indicators (DI)"
"eale","HM2_SEX","text","Disparity Indicators (DI)"
"mfle","HM2_SEX","text","Disparity Indicators (DI)"
"fzmale","HM2_SEX","text","Disparity Indicators (DI)"
"malp","HM2_SEX","text","Disparity Indicators (DI)"
"femgle","HM2_SEX","text","Disparity Indicators (DI)"
"malj","HM2_SEX","text","Disparity Indicators (DI)"
"sale","HM2_SEX","text","Disparity Indicators (DI)"
"fjmale","HM2_SEX","text","Disparity Indicators (DI)"
"qale","HM2_SEX","text","Disparity Indicators (DI)"
"famale","HM2_SEX","text","Disparity Indicators (DI)"
"mdle","HM2_SEX","text","Disparity Indicators (DI)"
"nale","HM2_SEX","text","Disparity Indicators (DI)"
"femane","HM2_SEX","text","Disparity Indicators (DI)"
"femalh","HM2_SEX","text","Disparity Indicators (DI)"
"malm","HM2_SEX","text","Disparity Indicators (DI)"
"femals","HM2_SEX","text","Disparity Indicators (DI)"
"femmle","HM2_SEX","text","Disparity Indicators (DI)"
"hale","HM2_SEX","text","Disparity Indicators (DI)"
"mhle","HM2_SEX","text","Disparity Indicators (DI)"
"maly","HM2_SEX","text","Disparity Indicators (DI)"
"ffmale","HM2_SEX","text","Disparity Indicators (DI)"
"xale","HM2_SEX","text","Disparity Indicators (DI)"
"femaae","HM2_SEX","text","Disparity Indicators (DI)"
"mwle","HM2_SEX","text","Disparity Indicators (DI)"
"femaqe","HM2_SEX","text","Disparity Indicators (DI)"
"fmmale","HM2_SEX","text","Disparity Indicators (DI)"
"fewale","HM2_SEX","text","Disparity Indicators (DI)"
"fenale","HM2_SEX","text","Disparity Indicators (DI)"
"mane","HM2_SEX","text","Disparity Indicators (DI)"
"mals","HM2_SEX","text","Disparity Indicators (DI)"
"femalr","HM2_SEX","text","Disparity Indicators (DI)"
"mkle","HM2_SEX","text","Disparity Indicators (DI)"
"maze","HM2_SEX","text","Disparity Indicators (DI)"
"mele","HM2_SEX","text","Disparity Indicators (DI)"
"maie","HM2_SEX","text","Disparity Indicators (DI)"
"jale","HM2_SEX","text","Disparity Indicators (DI)"
"femalk","HM2_SEX","text","Disparity Indicators (DI)"
"mule","HM2_SEX","text","Disparity Indicators (DI)"
"femawe","HM2_SEX","text","Disparity Indicators (DI)"
"femape","HM2_SEX","text","Disparity Indicators (DI)"
"mald","HM2_SEX","text","Disparity Indicators (DI)"
"fecale","HM2_SEX","text","Disparity Indicators (DI)"
"feoale","HM2_SEX","text","Disparity Indicators (DI)"
"femalg","HM2_SEX","text","Disparity Indicators (DI)"
"femnle","HM2_SEX","text","Disparity Indicators (DI)"
"tale","HM2_SEX","text","Disparity Indicators (DI)"
"femalx","HM2_SEX","text","Disparity Indicators (DI)"
"qemale","HM2_SEX","text","Disparity Indicators (DI)"
"maoe","HM2_SEX","text","Disparity Indicators (DI)"
"femble","HM2_SEX","text","Disparity Indicators (DI)"
"fwmale","HM2_SEX","text","Disparity Indicators (DI)"
"demale","HM2_SEX","text","Disparity Indicators (DI)"
"malu","HM2_SEX","text","Disparity Indicators (DI)"
"femrle","HM2_SEX","text","Disparity Indicators (DI)"
"mage","HM2_SEX","text","Disparity Indicators (DI)"
"malb","HM2_SEX","text","Disparity Indicators (DI)"
"dale","HM2_SEX","text","Disparity Indicators (DI)"
"mgle","HM2_SEX","text","Disparity Indicators (DI)"
"femqle","HM2_SEX","text","Disparity Indicators (DI)"
"kemale","HM2_SEX","text","Disparity Indicators (DI)"
"femyle","HM2_SEX","text","Disparity Indicators (DI)"
"femalt","HM2_SEX","text","Disparity Indicators (DI)"
"femxle","HM2_SEX","text","Disparity Indicators (DI)"
"fedale","HM2_SEX","text","Disparity Indicators (DI)"
"kale","HM2_SEX","text","Disparity Indicators (DI)"
"frmale","HM2_SEX","text","Disparity Indicators (DI)"
"febale","HM2_SEX","text","Disparity Indicators (DI)"
"yes","HM3_PRESENT","text","Disparity Indicators (DI)"
"no","HM3_PRESENT","text","Disparity Indicators (DI)"
"n","HM3_PRESENT","text","Disparity Indicators (DI)"
"y","HM3_PRESENT","text","Disparity Indicators (DI)"
"yes","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"no","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligible","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"y","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"n","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"n eligible","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"unk","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"not wligible","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"nr","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligibee","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"not elisible","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"male","HM3_SEX","text","Disparity Indicators (DI)"
"female","HM3_SEX","text","Disparity Indicators (DI)"
"flmale","HM3_SEX","text","Disparity Indicators (DI)"
"maee","HM3_SEX","text","Disparity Indicators (DI)"
"mald","HM3_SEX","text","Disparity Indicators (DI)"
"femalb","HM3_SEX","text","Disparity Indicators (DI)"
"aale","HM3_SEX","text","Disparity Indicators (DI)"
"mwle","HM3_SEX","text","Disparity Indicators (DI)"
"femalv","HM3_SEX","text","Disparity Indicators (DI)"
"femwle","HM3_SEX","text","Disparity Indicators (DI)"
"femnle","HM3_SEX","text","Disparity Indicators (DI)"
"femvle","HM3_SEX","text","Disparity Indicators (DI)"
"femalz","HM3_SEX","text","Disparity Indicators (DI)"
"malz","HM3_SEX","text","Disparity Indicators (DI)"
"wale","HM3_SEX","text","Disparity Indicators (DI)"
"mxle","HM3_SEX","text","Disparity Indicators (DI)"
"mape","HM3_SEX","text","Disparity Indicators (DI)"
"mble","HM3_SEX","text","Disparity Indicators (DI)"
"mole","HM3_SEX","text","Disparity Indicators (DI)"
"fcmale","HM3_SEX","text","Disparity Indicators (DI)"
"femaue","HM3_SEX","text","Disparity Indicators (DI)"
"fgmale","HM3_SEX","text","Disparity Indicators (DI)"
"iemale","HM3_SEX","text","Disparity Indicators (DI)"
"femalj","HM3_SEX","text","Disparity Indicators (DI)"
"malt","HM3_SEX","text","Disparity Indicators (DI)"
"maxe","HM3_SEX","text","Disparity Indicators (DI)"
"mjle","HM3_SEX","text","Disparity Indicators (DI)"
"maze","HM3_SEX","text","Disparity Indicators (DI)"
"nr","HM3_SEX","text","Disparity Indicators (DI)"
"hale","HM3_SEX","text","Disparity Indicators (DI)"
"mame","HM3_SEX","text","Disparity Indicators (DI)"
"femole","HM3_SEX","text","Disparity Indicators (DI)"
"femala","HM3_SEX","text","Disparity Indicators (DI)"
"mala","HM3_SEX","text","Disparity Indicators (DI)"
"fefale","HM3_SEX","text","Disparity Indicators (DI)"
"fejale","HM3_SEX","text","Disparity Indicators (DI)"
"femaje","HM3_SEX","text","Disparity Indicators (DI)"
"mnle","HM3_SEX","text","Disparity Indicators (DI)"
"femalo","HM3_SEX","text","Disparity Indicators (DI)"
"mtle","HM3_SEX","text","Disparity Indicators (DI)"
"malo","HM3_SEX","text","Disparity Indicators (DI)"
"mdle","HM3_SEX","text","Disparity Indicators (DI)"
"fnmale","HM3_SEX","text","Disparity Indicators (DI)"
"malg","HM3_SEX","text","Disparity Indicators (DI)"
"mabe","HM3_SEX","text","Disparity Indicators (DI)"
"mate","HM3_SEX","text","Disparity Indicators (DI)"
"malv","HM3_SEX","text","Disparity Indicators (DI)"
"oale","HM3_SEX","text","Disparity Indicators (DI)"
"femalg","HM3_SEX","text","Disparity Indicators (DI)"
"fzmale","HM3_SEX","text","Disparity Indicators (DI)"
"yes","HM4_PRESENT","text","Disparity Indicators (DI)"
"no","HM4_PRESENT","text","Disparity Indicators (DI)"
"y","HM4_PRESENT","text","Disparity Indicators (DI)"
"n","HM4_PRESENT","text","Disparity Indicators (DI)"
"yes","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"n","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"no","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"y","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligible","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligibxe","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"unk","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"maly","HM4_SEX","text","Disparity Indicators (DI)"
"male","HM4_SEX","text","Disparity Indicators (DI)"
"female","HM4_SEX","text","Disparity Indicators (DI)"
"femwle","HM4_SEX","text","Disparity Indicators (DI)"
"malj","HM4_SEX","text","Disparity Indicators (DI)"
"oale","HM4_SEX","text","Disparity Indicators (DI)"
"fegale","HM4_SEX","text","Disparity Indicators (DI)"
"fumale","HM4_SEX","text","Disparity Indicators (DI)"
"femaoe","HM4_SEX","text","Disparity Indicators (DI)"
"fcmale","HM4_SEX","text","Disparity Indicators (DI)"
"hale","HM4_SEX","text","Disparity Indicators (DI)"
"mjle","HM4_SEX","text","Disparity Indicators (DI)"
"hemale","HM4_SEX","text","Disparity Indicators (DI)"
"mmle","HM4_SEX","text","Disparity Indicators (DI)"
"memale","HM4_SEX","text","Disparity Indicators (DI)"
"maqe","HM4_SEX","text","Disparity Indicators (DI)"
"femule","HM4_SEX","text","Disparity Indicators (DI)"
"mape","HM4_SEX","text","Disparity Indicators (DI)"
"femele","HM4_SEX","text","Disparity Indicators (DI)"
"femane","HM4_SEX","text","Disparity Indicators (DI)"
"fhmale","HM4_SEX","text","Disparity Indicators (DI)"
"femcle","HM4_SEX","text","Disparity Indicators (DI)"
"malu","HM4_SEX","text","Disparity Indicators (DI)"
"femalw","HM4_SEX","text","Disparity Indicators (DI)"
"xale","HM4_SEX","text","Disparity Indicators (DI)"
"maae","HM4_SEX","text","Disparity Indicators (DI)"
"mule","HM4_SEX","text","Disparity Indicators (DI)"
"dale","HM4_SEX","text","Disparity Indicators (DI)"
"maze","HM4_SEX","text","Disparity Indicators (DI)"
"flmale","HM4_SEX","text","Disparity Indicators (DI)"
"oemale","HM4_SEX","text","Disparity Indicators (DI)"
"malw","HM4_SEX","text","Disparity Indicators (DI)"
"fomale","HM4_SEX","text","Disparity Indicators (DI)"
"myle","HM4_SEX","text","Disparity Indicators (DI)"
"malb","HM4_SEX","text","Disparity Indicators (DI)"
"fwmale","HM4_SEX","text","Disparity Indicators (DI)"
"mple","HM4_SEX","text","Disparity Indicators (DI)"
"femnle","HM4_SEX","text","Disparity Indicators (DI)"
"iale","HM4_SEX","text","Disparity Indicators (DI)"
"malf","HM4_SEX","text","Disparity Indicators (DI)"
"no","HM5_PRESENT","text","Disparity Indicators (DI)"
"yes","HM5_PRESENT","text","Disparity Indicators (DI)"
"y","HM5_PRESENT","text","Disparity Indicators (DI)"
"n","HM5_PRESENT","text","Disparity Indicators (DI)"
"no","HM5_PARTICIPATE","text","Disparity Indicators (DI)"
"yes","HM5_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligible","HM5_PARTICIPATE","text","Disparity Indicators (DI)"
"n","HM5_PARTICIPATE","text","Disparity Indicators (DI)"
"y","HM5_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligibwe","HM5_PARTICIPATE","text","Disparity Indicators (DI)"
"male","HM5_SEX","text","Disparity Indicators (DI)"
"female","HM5_SEX","text","Disparity Indicators (DI)"
"femaln","HM5_SEX","text","Disparity Indicators (DI)"
"fenale","HM5_SEX","text","Disparity Indicators (DI)"
"malf","HM5_SEX","text","Disparity Indicators (DI)"
"femake","HM5_SEX","text","Disparity Indicators (DI)"
"mals","HM5_SEX","text","Disparity Indicators (DI)"
"mvle","HM5_SEX","text","Disparity Indicators (DI)"
"maly","HM5_SEX","text","Disparity Indicators (DI)"
"mald","HM5_SEX","text","Disparity Indicators (DI)"
"mcle","HM5_SEX","text","Disparity Indicators (DI)"
"femase","HM5_SEX","text","Disparity Indicators (DI)"
"maze","HM5_SEX","text","Disparity Indicators (DI)"
"febale","HM5_SEX","text","Disparity Indicators (DI)"
"feaale","HM5_SEX","text","Disparity Indicators (DI)"
"vale","HM5_SEX","text","Disparity Indicators (DI)"
"mage","HM5_SEX","text","Disparity Indicators (DI)"
"yes","HM6_PRESENT","text","Disparity Indicators (DI)"
"no","HM6_PRESENT","text","Disparity Indicators (DI)"
"y","HM6_PRESENT","text","Disparity Indicators (DI)"
"n","HM6_PRESENT","text","Disparity Indicators (DI)"
"no","HM6_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligible","HM6_PARTICIPATE","text","Disparity Indicators (DI)"
"n","HM6_PARTICIPATE","text","Disparity Indicators (DI)"
"yes","HM6_PARTICIPATE","text","Disparity Indicators (DI)"
"female","HM6_SEX","text","Disparity Indicators (DI)"
"male","HM6_SEX","text","Disparity Indicators (DI)"
"mjle","HM6_SEX","text","Disparity Indicators (DI)"
"eale","HM6_SEX","text","Disparity Indicators (DI)"
"mule","HM6_SEX","text","Disparity Indicators (DI)"
"no","HM7_PRESENT","text","Disparity Indicators (DI)"
"yes","HM7_PRESENT","text","Disparity Indicators (DI)"
"no","HM7_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligible","HM7_PARTICIPATE","text","Disparity Indicators (DI)"
"female","HM7_SEX","text","Disparity Indicators (DI)"
"febale","HM7_SEX","text","Disparity Indicators (DI)"
"fgmale","HM7_SEX","text","Disparity Indicators (DI)"
"male","HM7_SEX","text","Disparity Indicators (DI)"
"no","HM8_PRESENT","text","Disparity Indicators (DI)"
"yes","HM8_PRESENT","text","Disparity Indicators (DI)"
"no","HM8_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligible","HM8_PARTICIPATE","text","Disparity Indicators (DI)"
"n","HM8_PARTICIPATE","text","Disparity Indicators (DI)"
"female","HM8_SEX","text","Disparity Indicators (DI)"
"femaae","HM8_SEX","text","Disparity Indicators (DI)"
"male","HM8_SEX","text","Disparity Indicators (DI)"
"mkle","HM8_SEX","text","Disparity Indicators (DI)"
"fepale","HM8_SEX","text","Disparity Indicators (DI)"
"maje","HM8_SEX","text","Disparity Indicators (DI)"
"yes","HM9_PRESENT","text","Disparity Indicators (DI)"
"y","HM9_PRESENT","text","Disparity Indicators (DI)"
"not eligible","HM9_PARTICIPATE","text","Disparity Indicators (DI)"
"nr","HM9_SEX","text","Disparity Indicators (DI)"
"male","HM9_SEX","text","Disparity Indicators (DI)"
"renter","RENT_OWN","text","Disparity Indicators (DI)"
"public housing","RENT_OWN","text","Disparity Indicators (DI)"
"owner","RENT_OWN","text","Disparity Indicators (DI)"
"relatives home","RENT_OWN","text","Disparity Indicators (DI)"
"twner","RENT_OWN","text","Disparity Indicators (DI)"
"owneh","RENT_OWN","text","Disparity Indicators (DI)"
"public housinp","RENT_OWN","text","Disparity Indicators (DI)"
"public housisg","RENT_OWN","text","Disparity Indicators (DI)"
"kwner","RENT_OWN","text","Disparity Indicators (DI)"
"mwner","RENT_OWN","text","Disparity Indicators (DI)"
"zwner","RENT_OWN","text","Disparity Indicators (DI)"
"okner","RENT_OWN","text","Disparity Indicators (DI)"
"other","RENT_OWN","text","Disparity Indicators (DI)"
"rvnter","RENT_OWN","text","Disparity Indicators (DI)"
"owyer","RENT_OWN","text","Disparity Indicators (DI)"
"ownsr","RENT_OWN","text","Disparity Indicators (DI)"
"relatives jome","RENT_OWN","text","Disparity Indicators (DI)"
"public hozsing","RENT_OWN","text","Disparity Indicators (DI)"
"jwner","RENT_OWN","text","Disparity Indicators (DI)"
"owzer","RENT_OWN","text","Disparity Indicators (DI)"
"rentem","RENT_OWN","text","Disparity Indicators (DI)"
"hwner","RENT_OWN","text","Disparity Indicators (DI)"
"relntives home","RENT_OWN","text","Disparity Indicators (DI)"
"mublic housing","RENT_OWN","text","Disparity Indicators (DI)"
"owher","RENT_OWN","text","Disparity Indicators (DI)"
"ownex","RENT_OWN","text","Disparity Indicators (DI)"
"dwner","RENT_OWN","text","Disparity Indicators (DI)"
"ooner","RENT_OWN","text","Disparity Indicators (DI)"
"rentew","RENT_OWN","text","Disparity Indicators (DI)"
"uwner","RENT_OWN","text","Disparity Indicators (DI)"
"relarives home","RENT_OWN","text","Disparity Indicators (DI)"
"oublic housing","RENT_OWN","text","Disparity Indicators (DI)"
"eelatives home","RENT_OWN","text","Disparity Indicators (DI)"
"public housieg","RENT_OWN","text","Disparity Indicators (DI)"
"renber","RENT_OWN","text","Disparity Indicators (DI)"
"relatives nome","RENT_OWN","text","Disparity Indicators (DI)"
"public housfng","RENT_OWN","text","Disparity Indicators (DI)"
"ownzr","RENT_OWN","text","Disparity Indicators (DI)"
"runter","RENT_OWN","text","Disparity Indicators (DI)"
"relatives mome","RENT_OWN","text","Disparity Indicators (DI)"
"relatives homl","RENT_OWN","text","Disparity Indicators (DI)"
"owber","RENT_OWN","text","Disparity Indicators (DI)"
"renher","RENT_OWN","text","Disparity Indicators (DI)"
"swner","RENT_OWN","text","Disparity Indicators (DI)"
"oaner","RENT_OWN","text","Disparity Indicators (DI)"
"owper","RENT_OWN","text","Disparity Indicators (DI)"
"ownxr","RENT_OWN","text","Disparity Indicators (DI)"
"ownes","RENT_OWN","text","Disparity Indicators (DI)"
"owwer","RENT_OWN","text","Disparity Indicators (DI)"
"ownar","RENT_OWN","text","Disparity Indicators (DI)"
"pubdic housing","RENT_OWN","text","Disparity Indicators (DI)"
"ownyr","RENT_OWN","text","Disparity Indicators (DI)"
"owter","RENT_OWN","text","Disparity Indicators (DI)"
"ovner","RENT_OWN","text","Disparity Indicators (DI)"
"gwner","RENT_OWN","text","Disparity Indicators (DI)"
"rklatives home","RENT_OWN","text","Disparity Indicators (DI)"
"owneo","RENT_OWN","text","Disparity Indicators (DI)"
"rekter","RENT_OWN","text","Disparity Indicators (DI)"
"rencer","RENT_OWN","text","Disparity Indicators (DI)"
"relatives hyme","RENT_OWN","text","Disparity Indicators (DI)"
"relatives hoce","RENT_OWN","text","Disparity Indicators (DI)"
"rentfr","RENT_OWN","text","Disparity Indicators (DI)"
"owneq","RENT_OWN","text","Disparity Indicators (DI)"
"relatives hbme","RENT_OWN","text","Disparity Indicators (DI)"
"ownev","RENT_OWN","text","Disparity Indicators (DI)"
"ownek","RENT_OWN","text","Disparity Indicators (DI)"
"relativek home","RENT_OWN","text","Disparity Indicators (DI)"
"relatives hdme","RENT_OWN","text","Disparity Indicators (DI)"
"owneb","RENT_OWN","text","Disparity Indicators (DI)"
"renmer","RENT_OWN","text","Disparity Indicators (DI)"
"relrtives home","RENT_OWN","text","Disparity Indicators (DI)"
"oxner","RENT_OWN","text","Disparity Indicators (DI)"
"reiter","RENT_OWN","text","Disparity Indicators (DI)"
"owncr","RENT_OWN","text","Disparity Indicators (DI)"
"ownet","RENT_OWN","text","Disparity Indicators (DI)"
"rjnter","RENT_OWN","text","Disparity Indicators (DI)"
"rentar","RENT_OWN","text","Disparity Indicators (DI)"
"fublic housing","RENT_OWN","text","Disparity Indicators (DI)"
"ownrr","RENT_OWN","text","Disparity Indicators (DI)"
"pubtic housing","RENT_OWN","text","Disparity Indicators (DI)"
"renper","RENT_OWN","text","Disparity Indicators (DI)"
"onner","RENT_OWN","text","Disparity Indicators (DI)"
"awner","RENT_OWN","text","Disparity Indicators (DI)"
"bublic housing","RENT_OWN","text","Disparity Indicators (DI)"
"relatives homd","RENT_OWN","text","Disparity Indicators (DI)"
"rpnter","RENT_OWN","text","Disparity Indicators (DI)"
"ywner","RENT_OWN","text","Disparity Indicators (DI)"
"relaiives home","RENT_OWN","text","Disparity Indicators (DI)"
"publiu housing","RENT_OWN","text","Disparity Indicators (DI)"
"ownnr","RENT_OWN","text","Disparity Indicators (DI)"
"center","RENT_OWN","text","Disparity Indicators (DI)"
"owngr","RENT_OWN","text","Disparity Indicators (DI)"
"relativhs home","RENT_OWN","text","Disparity Indicators (DI)"
"rentey","RENT_OWN","text","Disparity Indicators (DI)"
"relatives hoxe","RENT_OWN","text","Disparity Indicators (DI)"
"renker","RENT_OWN","text","Disparity Indicators (DI)"
"owfer","RENT_OWN","text","Disparity Indicators (DI)"
"ownej","RENT_OWN","text","Disparity Indicators (DI)"
"otner","RENT_OWN","text","Disparity Indicators (DI)"
"rexatives home","RENT_OWN","text","Disparity Indicators (DI)"
"public housinl","RENT_OWN","text","Disparity Indicators (DI)"
"renler","RENT_OWN","text","Disparity Indicators (DI)"
"relatives homw","RENT_OWN","text","Disparity Indicators (DI)"
"ownlr","RENT_OWN","text","Disparity Indicators (DI)"
"publis housing","RENT_OWN","text","Disparity Indicators (DI)"
"relatlves home","RENT_OWN","text","Disparity Indicators (DI)"
"nr","RENT_OWN","text","Disparity Indicators (DI)"
"rentea","RENT_OWN","text","Disparity Indicators (DI)"
"public qousing","RENT_OWN","text","Disparity Indicators (DI)"
"ogner","RENT_OWN","text","Disparity Indicators (DI)"
"rentyr","RENT_OWN","text","Disparity Indicators (DI)"
"publbc housing","RENT_OWN","text","Disparity Indicators (DI)"
"reyatives home","RENT_OWN","text","Disparity Indicators (DI)"
"public houswng","RENT_OWN","text","Disparity Indicators (DI)"
"relatives xome","RENT_OWN","text","Disparity Indicators (DI)"
"ownjr","RENT_OWN","text","Disparity Indicators (DI)"
"ownpr","RENT_OWN","text","Disparity Indicators (DI)"
"owrer","RENT_OWN","text","Disparity Indicators (DI)"
"oener","RENT_OWN","text","Disparity Indicators (DI)"
"relatives hoye","RENT_OWN","text","Disparity Indicators (DI)"
"wwner","RENT_OWN","text","Disparity Indicators (DI)"
"public housiig","RENT_OWN","text","Disparity Indicators (DI)"
"relatives hfme","RENT_OWN","text","Disparity Indicators (DI)"
"pwner","RENT_OWN","text","Disparity Indicators (DI)"
"public houzing","RENT_OWN","text","Disparity Indicators (DI)"
"rentef","RENT_OWN","text","Disparity Indicators (DI)"
"owaer","RENT_OWN","text","Disparity Indicators (DI)"
"ownmr","RENT_OWN","text","Disparity Indicators (DI)"
"public housina","RENT_OWN","text","Disparity Indicators (DI)"
"casa pastorial","RENT_OWN_OTH","free text field","Disparity Indicators (DI)"
"yes","RATS","text","Risk Indicator (RI)"
"n","RATS","text","Risk Indicator (RI)"
"no","RATS","text","Risk Indicator (RI)"
"y","RATS","text","Risk Indicator (RI)"
"nr","RATS","text","Risk Indicator (RI)"
"unk","RATS","text","Risk Indicator (RI)"
"yes","CISTERN","text","Risk Indicator (RI)"
"no","CISTERN","text","Risk Indicator (RI)"
"n","CISTERN","text","Risk Indicator (RI)"
"nr","CISTERN","text","Risk Indicator (RI)"
"y","CISTERN","text","Risk Indicator (RI)"
"unk","CISTERN","text","Risk Indicator (RI)"
"u","CISTERN","text","Risk Indicator (RI)"
"no","SEPTIC","text","Risk Indicator (RI)"
"unk","SEPTIC","text","Risk Indicator (RI)"
"n","SEPTIC","text","Risk Indicator (RI)"
"yes","SEPTIC","text","Risk Indicator (RI)"
"y","SEPTIC","text","Risk Indicator (RI)"
"u","SEPTIC","text","Risk Indicator (RI)"
"nr","SEPTIC","text","Risk Indicator (RI)"
"ne","SEPTIC","text","Risk Indicator (RI)"
"some","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"all","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"a","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"none","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"slme","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"soml","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"somh","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nonc","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nene","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"uome","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"note","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nono","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"come","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"bone","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nong","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"all that open","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"somd","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"uone","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nfne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nonf","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"all t open","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"swme","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"eome","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"somr","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nony","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"sxme","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"sote","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"gome","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"soje","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"ione","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"noue","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"noce","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nonz","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"ndne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"sime","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nbne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"soze","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"zone","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nvne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"njne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nwne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nonw","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"soxe","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"jome","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"svme","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nr","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nope","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"ntne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nonk","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nine","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"bome","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"none","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"a","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"all","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"some","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"all that open","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"fone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"ione","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"sqme","SCREENS_DOORS","text","Preventive Behaviors (PB)"
