"Entity","Label","Type","Class"
"femaee","HM2_SEX","text","Disparity Indicators (DI)"
"febale","HM2_SEX","text","Disparity Indicators (DI)"
"mace","HM2_SEX","text","Disparity Indicators (DI)"
"maue","HM2_SEX","text","Disparity Indicators (DI)"
"femalf","HM2_SEX","text","Disparity Indicators (DI)"
"mald","HM2_SEX","text","Disparity Indicators (DI)"
"maje","HM2_SEX","text","Disparity Indicators (DI)"
"gemale","HM2_SEX","text","Disparity Indicators (DI)"
"femalb","HM2_SEX","text","Disparity Indicators (DI)"
"femble","HM2_SEX","text","Disparity Indicators (DI)"
"femake","HM2_SEX","text","Disparity Indicators (DI)"
"aale","HM2_SEX","text","Disparity Indicators (DI)"
"femzle","HM2_SEX","text","Disparity Indicators (DI)"
"maoe","HM2_SEX","text","Disparity Indicators (DI)"
"remale","HM2_SEX","text","Disparity Indicators (DI)"
"femqle","HM2_SEX","text","Disparity Indicators (DI)"
"femalo","HM2_SEX","text","Disparity Indicators (DI)"
"bale","HM2_SEX","text","Disparity Indicators (DI)"
"femalg","HM2_SEX","text","Disparity Indicators (DI)"
"malc","HM2_SEX","text","Disparity Indicators (DI)"
"semale","HM2_SEX","text","Disparity Indicators (DI)"
"mali","HM2_SEX","text","Disparity Indicators (DI)"
"yale","HM2_SEX","text","Disparity Indicators (DI)"
"mafe","HM2_SEX","text","Disparity Indicators (DI)"
"maly","HM2_SEX","text","Disparity Indicators (DI)"
"femalk","HM2_SEX","text","Disparity Indicators (DI)"
"hemale","HM2_SEX","text","Disparity Indicators (DI)"
"femare","HM2_SEX","text","Disparity Indicators (DI)"
"mjle","HM2_SEX","text","Disparity Indicators (DI)"
"malu","HM2_SEX","text","Disparity Indicators (DI)"
"msle","HM2_SEX","text","Disparity Indicators (DI)"
"femcle","HM2_SEX","text","Disparity Indicators (DI)"
"made","HM2_SEX","text","Disparity Indicators (DI)"
"malf","HM2_SEX","text","Disparity Indicators (DI)"
"mule","HM2_SEX","text","Disparity Indicators (DI)"
"maze","HM2_SEX","text","Disparity Indicators (DI)"
"femawe","HM2_SEX","text","Disparity Indicators (DI)"
"mare","HM2_SEX","text","Disparity Indicators (DI)"
"mage","HM2_SEX","text","Disparity Indicators (DI)"
"fekale","HM2_SEX","text","Disparity Indicators (DI)"
"famale","HM2_SEX","text","Disparity Indicators (DI)"
"jemale","HM2_SEX","text","Disparity Indicators (DI)"
"maqe","HM2_SEX","text","Disparity Indicators (DI)"
"fjmale","HM2_SEX","text","Disparity Indicators (DI)"
"femdle","HM2_SEX","text","Disparity Indicators (DI)"
"fzmale","HM2_SEX","text","Disparity Indicators (DI)"
"mame","HM2_SEX","text","Disparity Indicators (DI)"
"cemale","HM2_SEX","text","Disparity Indicators (DI)"
"fezale","HM2_SEX","text","Disparity Indicators (DI)"
"femaze","HM2_SEX","text","Disparity Indicators (DI)"
"mall","HM2_SEX","text","Disparity Indicators (DI)"
"malh","HM2_SEX","text","Disparity Indicators (DI)"
"flmale","HM2_SEX","text","Disparity Indicators (DI)"
"mlle","HM2_SEX","text","Disparity Indicators (DI)"
"mane","HM2_SEX","text","Disparity Indicators (DI)"
"malx","HM2_SEX","text","Disparity Indicators (DI)"
"fenale","HM2_SEX","text","Disparity Indicators (DI)"
"mala","HM2_SEX","text","Disparity Indicators (DI)"
"femfle","HM2_SEX","text","Disparity Indicators (DI)"
"xale","HM2_SEX","text","Disparity Indicators (DI)"
"malt","HM2_SEX","text","Disparity Indicators (DI)"
"femala","HM2_SEX","text","Disparity Indicators (DI)"
"feuale","HM2_SEX","text","Disparity Indicators (DI)"
"malq","HM2_SEX","text","Disparity Indicators (DI)"
"fale","HM2_SEX","text","Disparity Indicators (DI)"
"rale","HM2_SEX","text","Disparity Indicators (DI)"
"malp","HM2_SEX","text","Disparity Indicators (DI)"
"fesale","HM2_SEX","text","Disparity Indicators (DI)"
"malw","HM2_SEX","text","Disparity Indicators (DI)"
"femaue","HM2_SEX","text","Disparity Indicators (DI)"
"mzle","HM2_SEX","text","Disparity Indicators (DI)"
"femlle","HM2_SEX","text","Disparity Indicators (DI)"
"malg","HM2_SEX","text","Disparity Indicators (DI)"
"lale","HM2_SEX","text","Disparity Indicators (DI)"
"femabe","HM2_SEX","text","Disparity Indicators (DI)"
"mfle","HM2_SEX","text","Disparity Indicators (DI)"
"bemale","HM2_SEX","text","Disparity Indicators (DI)"
"fumale","HM2_SEX","text","Disparity Indicators (DI)"
"mase","HM2_SEX","text","Disparity Indicators (DI)"
"yes","HM3_PRESENT","text","Disparity Indicators (DI)"
"no","HM3_PRESENT","text","Disparity Indicators (DI)"
"y","HM3_PRESENT","text","Disparity Indicators (DI)"
"n","HM3_PRESENT","text","Disparity Indicators (DI)"
"yes","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"no","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligible","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"n","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"n eligible","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"y","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"unk","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"nr","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"not eliaible","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"not eiigible","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligiblw","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"male","HM3_SEX","text","Disparity Indicators (DI)"
"female","HM3_SEX","text","Disparity Indicators (DI)"
"mase","HM3_SEX","text","Disparity Indicators (DI)"
"malt","HM3_SEX","text","Disparity Indicators (DI)"
"malc","HM3_SEX","text","Disparity Indicators (DI)"
"femalm","HM3_SEX","text","Disparity Indicators (DI)"
"malw","HM3_SEX","text","Disparity Indicators (DI)"
"femalf","HM3_SEX","text","Disparity Indicators (DI)"
"femwle","HM3_SEX","text","Disparity Indicators (DI)"
"felale","HM3_SEX","text","Disparity Indicators (DI)"
"mile","HM3_SEX","text","Disparity Indicators (DI)"
"iemale","HM3_SEX","text","Disparity Indicators (DI)"
"nr","HM3_SEX","text","Disparity Indicators (DI)"
"femald","HM3_SEX","text","Disparity Indicators (DI)"
"msle","HM3_SEX","text","Disparity Indicators (DI)"
"nv","HM3_SEX","text","Disparity Indicators (DI)"
"maae","HM3_SEX","text","Disparity Indicators (DI)"
"fetale","HM3_SEX","text","Disparity Indicators (DI)"
"femalw","HM3_SEX","text","Disparity Indicators (DI)"
"nale","HM3_SEX","text","Disparity Indicators (DI)"
"mvle","HM3_SEX","text","Disparity Indicators (DI)"
"fmmale","HM3_SEX","text","Disparity Indicators (DI)"
"mahe","HM3_SEX","text","Disparity Indicators (DI)"
"bemale","HM3_SEX","text","Disparity Indicators (DI)"
"femaze","HM3_SEX","text","Disparity Indicators (DI)"
"feiale","HM3_SEX","text","Disparity Indicators (DI)"
"xemale","HM3_SEX","text","Disparity Indicators (DI)"
"yale","HM3_SEX","text","Disparity Indicators (DI)"
"malm","HM3_SEX","text","Disparity Indicators (DI)"
"fale","HM3_SEX","text","Disparity Indicators (DI)"
"fezale","HM3_SEX","text","Disparity Indicators (DI)"
"mace","HM3_SEX","text","Disparity Indicators (DI)"
"malh","HM3_SEX","text","Disparity Indicators (DI)"
"rale","HM3_SEX","text","Disparity Indicators (DI)"
"qemale","HM3_SEX","text","Disparity Indicators (DI)"
"eale","HM3_SEX","text","Disparity Indicators (DI)"
"femage","HM3_SEX","text","Disparity Indicators (DI)"
"mrle","HM3_SEX","text","Disparity Indicators (DI)"
"femalv","HM3_SEX","text","Disparity Indicators (DI)"
"femape","HM3_SEX","text","Disparity Indicators (DI)"
"mele","HM3_SEX","text","Disparity Indicators (DI)"
"malz","HM3_SEX","text","Disparity Indicators (DI)"
"femqle","HM3_SEX","text","Disparity Indicators (DI)"
"mcle","HM3_SEX","text","Disparity Indicators (DI)"
"sale","HM3_SEX","text","Disparity Indicators (DI)"
"maxe","HM3_SEX","text","Disparity Indicators (DI)"
"maue","HM3_SEX","text","Disparity Indicators (DI)"
"femaje","HM3_SEX","text","Disparity Indicators (DI)"
"uemale","HM3_SEX","text","Disparity Indicators (DI)"
"mwle","HM3_SEX","text","Disparity Indicators (DI)"
"kale","HM3_SEX","text","Disparity Indicators (DI)"
"fdmale","HM3_SEX","text","Disparity Indicators (DI)"
"temale","HM3_SEX","text","Disparity Indicators (DI)"
"wale","HM3_SEX","text","Disparity Indicators (DI)"
"femtle","HM3_SEX","text","Disparity Indicators (DI)"
"mqle","HM3_SEX","text","Disparity Indicators (DI)"
"mole","HM3_SEX","text","Disparity Indicators (DI)"
"bale","HM3_SEX","text","Disparity Indicators (DI)"
"febale","HM3_SEX","text","Disparity Indicators (DI)"
"mane","HM3_SEX","text","Disparity Indicators (DI)"
"cale","HM3_SEX","text","Disparity Indicators (DI)"
"femace","HM3_SEX","text","Disparity Indicators (DI)"
"fqmale","HM3_SEX","text","Disparity Indicators (DI)"
"malb","HM3_SEX","text","Disparity Indicators (DI)"
"yes","HM4_PRESENT","text","Disparity Indicators (DI)"
"no","HM4_PRESENT","text","Disparity Indicators (DI)"
"y","HM4_PRESENT","text","Disparity Indicators (DI)"
"n","HM4_PRESENT","text","Disparity Indicators (DI)"
"yes","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligible","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"no","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"n","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"n eligible","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"y","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"nr","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligibla","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"not eoigible","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"male","HM4_SEX","text","Disparity Indicators (DI)"
"female","HM4_SEX","text","Disparity Indicators (DI)"
"fedale","HM4_SEX","text","Disparity Indicators (DI)"
"malp","HM4_SEX","text","Disparity Indicators (DI)"
"malu","HM4_SEX","text","Disparity Indicators (DI)"
"femawe","HM4_SEX","text","Disparity Indicators (DI)"
"malv","HM4_SEX","text","Disparity Indicators (DI)"
"zemale","HM4_SEX","text","Disparity Indicators (DI)"
"cemale","HM4_SEX","text","Disparity Indicators (DI)"
"femalw","HM4_SEX","text","Disparity Indicators (DI)"
"malf","HM4_SEX","text","Disparity Indicators (DI)"
"mole","HM4_SEX","text","Disparity Indicators (DI)"
"fewale","HM4_SEX","text","Disparity Indicators (DI)"
"femple","HM4_SEX","text","Disparity Indicators (DI)"
"vemale","HM4_SEX","text","Disparity Indicators (DI)"
"felale","HM4_SEX","text","Disparity Indicators (DI)"
"fcmale","HM4_SEX","text","Disparity Indicators (DI)"
"femkle","HM4_SEX","text","Disparity Indicators (DI)"
"mxle","HM4_SEX","text","Disparity Indicators (DI)"
"mlle","HM4_SEX","text","Disparity Indicators (DI)"
"mape","HM4_SEX","text","Disparity Indicators (DI)"
"mali","HM4_SEX","text","Disparity Indicators (DI)"
"malx","HM4_SEX","text","Disparity Indicators (DI)"
"qemale","HM4_SEX","text","Disparity Indicators (DI)"
"femare","HM4_SEX","text","Disparity Indicators (DI)"
"femalt","HM4_SEX","text","Disparity Indicators (DI)"
"femahe","HM4_SEX","text","Disparity Indicators (DI)"
"maie","HM4_SEX","text","Disparity Indicators (DI)"
"femaxe","HM4_SEX","text","Disparity Indicators (DI)"
"yemale","HM4_SEX","text","Disparity Indicators (DI)"
"mple","HM4_SEX","text","Disparity Indicators (DI)"
"malz","HM4_SEX","text","Disparity Indicators (DI)"
"lemale","HM4_SEX","text","Disparity Indicators (DI)"
"mgle","HM4_SEX","text","Disparity Indicators (DI)"
"mare","HM4_SEX","text","Disparity Indicators (DI)"
"mate","HM4_SEX","text","Disparity Indicators (DI)"
"flmale","HM4_SEX","text","Disparity Indicators (DI)"
"femate","HM4_SEX","text","Disparity Indicators (DI)"
"mabe","HM4_SEX","text","Disparity Indicators (DI)"
"mdle","HM4_SEX","text","Disparity Indicators (DI)"
"mwle","HM4_SEX","text","Disparity Indicators (DI)"
"yale","HM4_SEX","text","Disparity Indicators (DI)"
"malg","HM4_SEX","text","Disparity Indicators (DI)"
"qale","HM4_SEX","text","Disparity Indicators (DI)"
"maqe","HM4_SEX","text","Disparity Indicators (DI)"
"yes","HM5_PRESENT","text","Disparity Indicators (DI)"
"no","HM5_PRESENT","text","Disparity Indicators (DI)"
"y","HM5_PRESENT","text","Disparity Indicators (DI)"
"n","HM5_PRESENT","text","Disparity Indicators (DI)"
"yes","HM5_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligible","HM5_PARTICIPATE","text","Disparity Indicators (DI)"
"no","HM5_PARTICIPATE","text","Disparity Indicators (DI)"
"y","HM5_PARTICIPATE","text","Disparity Indicators (DI)"
"n","HM5_PARTICIPATE","text","Disparity Indicators (DI)"
"not oligible","HM5_PARTICIPATE","text","Disparity Indicators (DI)"
"femame","HM5_SEX","text","Disparity Indicators (DI)"
"female","HM5_SEX","text","Disparity Indicators (DI)"
"male","HM5_SEX","text","Disparity Indicators (DI)"
"femalv","HM5_SEX","text","Disparity Indicators (DI)"
"mals","HM5_SEX","text","Disparity Indicators (DI)"
"nale","HM5_SEX","text","Disparity Indicators (DI)"
"maly","HM5_SEX","text","Disparity Indicators (DI)"
"fale","HM5_SEX","text","Disparity Indicators (DI)"
"femate","HM5_SEX","text","Disparity Indicators (DI)"
"malg","HM5_SEX","text","Disparity Indicators (DI)"
"maje","HM5_SEX","text","Disparity Indicators (DI)"
"aale","HM5_SEX","text","Disparity Indicators (DI)"
"femaxe","HM5_SEX","text","Disparity Indicators (DI)"
"mjle","HM5_SEX","text","Disparity Indicators (DI)"
"hale","HM5_SEX","text","Disparity Indicators (DI)"
"fezale","HM5_SEX","text","Disparity Indicators (DI)"
"fkmale","HM5_SEX","text","Disparity Indicators (DI)"
"dale","HM5_SEX","text","Disparity Indicators (DI)"
"maze","HM5_SEX","text","Disparity Indicators (DI)"
"no","HM6_PRESENT","text","Disparity Indicators (DI)"
"yes","HM6_PRESENT","text","Disparity Indicators (DI)"
"n","HM6_PRESENT","text","Disparity Indicators (DI)"
"y","HM6_PRESENT","text","Disparity Indicators (DI)"
"no","HM6_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligible","HM6_PARTICIPATE","text","Disparity Indicators (DI)"
"yes","HM6_PARTICIPATE","text","Disparity Indicators (DI)"
"n","HM6_PARTICIPATE","text","Disparity Indicators (DI)"
"male","HM6_SEX","text","Disparity Indicators (DI)"
"female","HM6_SEX","text","Disparity Indicators (DI)"
"mmle","HM6_SEX","text","Disparity Indicators (DI)"
"feyale","HM6_SEX","text","Disparity Indicators (DI)"
"yes","HM7_PRESENT","text","Disparity Indicators (DI)"
"no","HM7_PRESENT","text","Disparity Indicators (DI)"
"not eligiblz","HM7_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligible","HM7_PARTICIPATE","text","Disparity Indicators (DI)"
"no","HM7_PARTICIPATE","text","Disparity Indicators (DI)"
"female","HM7_SEX","text","Disparity Indicators (DI)"
"fexale","HM7_SEX","text","Disparity Indicators (DI)"
"femame","HM7_SEX","text","Disparity Indicators (DI)"
"yes","HM8_PRESENT","text","Disparity Indicators (DI)"
"no","HM8_PRESENT","text","Disparity Indicators (DI)"
"not eligible","HM8_PARTICIPATE","text","Disparity Indicators (DI)"
"no","HM8_PARTICIPATE","text","Disparity Indicators (DI)"
"male","HM8_SEX","text","Disparity Indicators (DI)"
"yes","HM9_PRESENT","text","Disparity Indicators (DI)"
"not eligible","HM9_PARTICIPATE","text","Disparity Indicators (DI)"
"no","HM9_PARTICIPATE","text","Disparity Indicators (DI)"
"male","HM9_SEX","text","Disparity Indicators (DI)"
"nr","HM9_SEX","text","Disparity Indicators (DI)"
"owner","RENT_OWN","text","Disparity Indicators (DI)"
"public housing","RENT_OWN","text","Disparity Indicators (DI)"
"renter","RENT_OWN","text","Disparity Indicators (DI)"
"publit housing","RENT_OWN","text","Disparity Indicators (DI)"
"relatives hole","RENT_OWN","text","Disparity Indicators (DI)"
"relatives home","RENT_OWN","text","Disparity Indicators (DI)"
"orner","RENT_OWN","text","Disparity Indicators (DI)"
"owntr","RENT_OWN","text","Disparity Indicators (DI)"
"relativjs home","RENT_OWN","text","Disparity Indicators (DI)"
"public hoqsing","RENT_OWN","text","Disparity Indicators (DI)"
"owcer","RENT_OWN","text","Disparity Indicators (DI)"
"other","RENT_OWN","text","Disparity Indicators (DI)"
"owneu","RENT_OWN","text","Disparity Indicators (DI)"
"render","RENT_OWN","text","Disparity Indicators (DI)"
"otner","RENT_OWN","text","Disparity Indicators (DI)"
"publcc housing","RENT_OWN","text","Disparity Indicators (DI)"
"nr","RENT_OWN","text","Disparity Indicators (DI)"
"owter","RENT_OWN","text","Disparity Indicators (DI)"
"publgc housing","RENT_OWN","text","Disparity Indicators (DI)"
"ownar","RENT_OWN","text","Disparity Indicators (DI)"
"public houling","RENT_OWN","text","Disparity Indicators (DI)"
"owger","RENT_OWN","text","Disparity Indicators (DI)"
"public hiusing","RENT_OWN","text","Disparity Indicators (DI)"
"awner","RENT_OWN","text","Disparity Indicators (DI)"
"pwner","RENT_OWN","text","Disparity Indicators (DI)"
"oqner","RENT_OWN","text","Disparity Indicators (DI)"
"renten","RENT_OWN","text","Disparity Indicators (DI)"
"oenter","RENT_OWN","text","Disparity Indicators (DI)"
"public hoxsing","RENT_OWN","text","Disparity Indicators (DI)"
"owneo","RENT_OWN","text","Disparity Indicators (DI)"
"oiner","RENT_OWN","text","Disparity Indicators (DI)"
"public housqng","RENT_OWN","text","Disparity Indicators (DI)"
"rglatives home","RENT_OWN","text","Disparity Indicators (DI)"
"owier","RENT_OWN","text","Disparity Indicators (DI)"
"ownfr","RENT_OWN","text","Disparity Indicators (DI)"
"public housjng","RENT_OWN","text","Disparity Indicators (DI)"
"owney","RENT_OWN","text","Disparity Indicators (DI)"
"twner","RENT_OWN","text","Disparity Indicators (DI)"
"public houshng","RENT_OWN","text","Disparity Indicators (DI)"
"public housina","RENT_OWN","text","Disparity Indicators (DI)"
"ovner","RENT_OWN","text","Disparity Indicators (DI)"
"ohner","RENT_OWN","text","Disparity Indicators (DI)"
"owmer","RENT_OWN","text","Disparity Indicators (DI)"
"menter","RENT_OWN","text","Disparity Indicators (DI)"
"qwner","RENT_OWN","text","Disparity Indicators (DI)"
"publkc housing","RENT_OWN","text","Disparity Indicators (DI)"
"ogner","RENT_OWN","text","Disparity Indicators (DI)"
"ownei","RENT_OWN","text","Disparity Indicators (DI)"
"owxer","RENT_OWN","text","Disparity Indicators (DI)"
"ownez","RENT_OWN","text","Disparity Indicators (DI)"
"ownep","RENT_OWN","text","Disparity Indicators (DI)"
"ownzr","RENT_OWN","text","Disparity Indicators (DI)"
"rentnr","RENT_OWN","text","Disparity Indicators (DI)"
"rfnter","RENT_OWN","text","Disparity Indicators (DI)"
"ranter","RENT_OWN","text","Disparity Indicators (DI)"
"public horsing","RENT_OWN","text","Disparity Indicators (DI)"
"ownef","RENT_OWN","text","Disparity Indicators (DI)"
"public housgng","RENT_OWN","text","Disparity Indicators (DI)"
"cwner","RENT_OWN","text","Disparity Indicators (DI)"
"delatives home","RENT_OWN","text","Disparity Indicators (DI)"
"owaer","RENT_OWN","text","Disparity Indicators (DI)"
"ownxr","RENT_OWN","text","Disparity Indicators (DI)"
"rentpr","RENT_OWN","text","Disparity Indicators (DI)"
"oyner","RENT_OWN","text","Disparity Indicators (DI)"
"owber","RENT_OWN","text","Disparity Indicators (DI)"
"hwner","RENT_OWN","text","Disparity Indicators (DI)"
"pudlic housing","RENT_OWN","text","Disparity Indicators (DI)"
"publio housing","RENT_OWN","text","Disparity Indicators (DI)"
"owyer","RENT_OWN","text","Disparity Indicators (DI)"
"owder","RENT_OWN","text","Disparity Indicators (DI)"
"obner","RENT_OWN","text","Disparity Indicators (DI)"
"ownhr","RENT_OWN","text","Disparity Indicators (DI)"
"revter","RENT_OWN","text","Disparity Indicators (DI)"
"renteq","RENT_OWN","text","Disparity Indicators (DI)"
"owfer","RENT_OWN","text","Disparity Indicators (DI)"
"owuer","RENT_OWN","text","Disparity Indicators (DI)"
"puglic housing","RENT_OWN","text","Disparity Indicators (DI)"
"wwner","RENT_OWN","text","Disparity Indicators (DI)"
"uublic housing","RENT_OWN","text","Disparity Indicators (DI)"
"owjer","RENT_OWN","text","Disparity Indicators (DI)"
"hublic housing","RENT_OWN","text","Disparity Indicators (DI)"
"iwner","RENT_OWN","text","Disparity Indicators (DI)"
"qublic housing","RENT_OWN","text","Disparity Indicators (DI)"
"ooner","RENT_OWN","text","Disparity Indicators (DI)"
"okner","RENT_OWN","text","Disparity Indicators (DI)"
"publmc housing","RENT_OWN","text","Disparity Indicators (DI)"
"relatiyes home","RENT_OWN","text","Disparity Indicators (DI)"
"relatives homd","RENT_OWN","text","Disparity Indicators (DI)"
"rxnter","RENT_OWN","text","Disparity Indicators (DI)"
"owwer","RENT_OWN","text","Disparity Indicators (DI)"
"public housyng","RENT_OWN","text","Disparity Indicators (DI)"
"ownlr","RENT_OWN","text","Disparity Indicators (DI)"
"public houskng","RENT_OWN","text","Disparity Indicators (DI)"
"osner","RENT_OWN","text","Disparity Indicators (DI)"
"public houying","RENT_OWN","text","Disparity Indicators (DI)"
"owker","RENT_OWN","text","Disparity Indicators (DI)"
"kwner","RENT_OWN","text","Disparity Indicators (DI)"
"relxtives home","RENT_OWN","text","Disparity Indicators (DI)"
"ownes","RENT_OWN","text","Disparity Indicators (DI)"
"public housrng","RENT_OWN","text","Disparity Indicators (DI)"
"relatives homi","RENT_OWN","text","Disparity Indicators (DI)"
"fublic housing","RENT_OWN","text","Disparity Indicators (DI)"
"olner","RENT_OWN","text","Disparity Indicators (DI)"
"relatjves home","RENT_OWN","text","Disparity Indicators (DI)"
"dwner","RENT_OWN","text","Disparity Indicators (DI)"
"oaner","RENT_OWN","text","Disparity Indicators (DI)"
"ownew","RENT_OWN","text","Disparity Indicators (DI)"
"rhlatives home","RENT_OWN","text","Disparity Indicators (DI)"
"relptives home","RENT_OWN","text","Disparity Indicators (DI)"
"renser","RENT_OWN","text","Disparity Indicators (DI)"
"publyc housing","RENT_OWN","text","Disparity Indicators (DI)"
"relativus home","RENT_OWN","text","Disparity Indicators (DI)"
"onher","RENT_OWN","text","Disparity Indicators (DI)"
"ownur","RENT_OWN","text","Disparity Indicators (DI)"
"penter","RENT_OWN","text","Disparity Indicators (DI)"
"rentdr","RENT_OWN","text","Disparity Indicators (DI)"
"oxner","RENT_OWN","text","Disparity Indicators (DI)"
"puilic housing","RENT_OWN","text","Disparity Indicators (DI)"
"public houbing","RENT_OWN","text","Disparity Indicators (DI)"
"casa pastorial","RENT_OWN_OTH","free text field","Disparity Indicators (DI)"
"federal","RENT_OWN_OTH","free text field","Disparity Indicators (DI)"
"herencia familiar","RENT_OWN_OTH","free text field","Disparity Indicators (DI)"
"no","RATS","text","Risk Indicator (RI)"
"yes","RATS","text","Risk Indicator (RI)"
"unk","RATS","text","Risk Indicator (RI)"
"n","RATS","text","Risk Indicator (RI)"
"y","RATS","text","Risk Indicator (RI)"
"nr","RATS","text","Risk Indicator (RI)"
"nk","RATS","text","Risk Indicator (RI)"
"yes","CISTERN","text","Risk Indicator (RI)"
"no","CISTERN","text","Risk Indicator (RI)"
"n","CISTERN","text","Risk Indicator (RI)"
"y","CISTERN","text","Risk Indicator (RI)"
"unk","CISTERN","text","Risk Indicator (RI)"
"nr","CISTERN","text","Risk Indicator (RI)"
"no","SEPTIC","text","Risk Indicator (RI)"
"yes","SEPTIC","text","Risk Indicator (RI)"
"n","SEPTIC","text","Risk Indicator (RI)"
"u","SEPTIC","text","Risk Indicator (RI)"
"nr","SEPTIC","text","Risk Indicator (RI)"
"y","SEPTIC","text","Risk Indicator (RI)"
"unk","SEPTIC","text","Risk Indicator (RI)"
"jr","SEPTIC","text","Risk Indicator (RI)"
"none","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"some","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"all","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"a","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"note","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"oone","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nr","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"somq","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nhne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"sooe","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nonx","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"sqme","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"iome","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nbne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"mone","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nonc","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"soje","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"jome","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nine","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"soma","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nose","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"ndne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"szme","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"somk","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"a that open","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nond","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nope","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"rone","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"somn","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"somt","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nwne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"xone","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"ngne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"sode","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"noce","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nvne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"bome","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"all that open","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nonh","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nkne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"done","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"soue","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"noae","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nome","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"noze","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"noke","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"gone","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"oome","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"cone","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"eome","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"somc","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"yone","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nonr","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
