"Entity","Label","Type","Class"
"unk","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"n eligible","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligiple","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligiblt","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligibse","HM2_PARTICIPATE","text","Disparity Indicators (DI)"
"female","HM2_SEX","text","Disparity Indicators (DI)"
"male","HM2_SEX","text","Disparity Indicators (DI)"
"malq","HM2_SEX","text","Disparity Indicators (DI)"
"maln","HM2_SEX","text","Disparity Indicators (DI)"
"xemale","HM2_SEX","text","Disparity Indicators (DI)"
"mule","HM2_SEX","text","Disparity Indicators (DI)"
"femule","HM2_SEX","text","Disparity Indicators (DI)"
"femade","HM2_SEX","text","Disparity Indicators (DI)"
"mala","HM2_SEX","text","Disparity Indicators (DI)"
"maae","HM2_SEX","text","Disparity Indicators (DI)"
"tale","HM2_SEX","text","Disparity Indicators (DI)"
"fkmale","HM2_SEX","text","Disparity Indicators (DI)"
"mage","HM2_SEX","text","Disparity Indicators (DI)"
"malp","HM2_SEX","text","Disparity Indicators (DI)"
"felale","HM2_SEX","text","Disparity Indicators (DI)"
"femald","HM2_SEX","text","Disparity Indicators (DI)"
"iemale","HM2_SEX","text","Disparity Indicators (DI)"
"dale","HM2_SEX","text","Disparity Indicators (DI)"
"mrle","HM2_SEX","text","Disparity Indicators (DI)"
"rale","HM2_SEX","text","Disparity Indicators (DI)"
"femalm","HM2_SEX","text","Disparity Indicators (DI)"
"femame","HM2_SEX","text","Disparity Indicators (DI)"
"femala","HM2_SEX","text","Disparity Indicators (DI)"
"femalp","HM2_SEX","text","Disparity Indicators (DI)"
"mace","HM2_SEX","text","Disparity Indicators (DI)"
"malr","HM2_SEX","text","Disparity Indicators (DI)"
"fepale","HM2_SEX","text","Disparity Indicators (DI)"
"mave","HM2_SEX","text","Disparity Indicators (DI)"
"mate","HM2_SEX","text","Disparity Indicators (DI)"
"maly","HM2_SEX","text","Disparity Indicators (DI)"
"malu","HM2_SEX","text","Disparity Indicators (DI)"
"make","HM2_SEX","text","Disparity Indicators (DI)"
"mdle","HM2_SEX","text","Disparity Indicators (DI)"
"maxe","HM2_SEX","text","Disparity Indicators (DI)"
"fwmale","HM2_SEX","text","Disparity Indicators (DI)"
"fekale","HM2_SEX","text","Disparity Indicators (DI)"
"femvle","HM2_SEX","text","Disparity Indicators (DI)"
"femage","HM2_SEX","text","Disparity Indicators (DI)"
"maoe","HM2_SEX","text","Disparity Indicators (DI)"
"feiale","HM2_SEX","text","Disparity Indicators (DI)"
"femqle","HM2_SEX","text","Disparity Indicators (DI)"
"mafe","HM2_SEX","text","Disparity Indicators (DI)"
"femaly","HM2_SEX","text","Disparity Indicators (DI)"
"fale","HM2_SEX","text","Disparity Indicators (DI)"
"cale","HM2_SEX","text","Disparity Indicators (DI)"
"pemale","HM2_SEX","text","Disparity Indicators (DI)"
"fqmale","HM2_SEX","text","Disparity Indicators (DI)"
"femafe","HM2_SEX","text","Disparity Indicators (DI)"
"maue","HM2_SEX","text","Disparity Indicators (DI)"
"feoale","HM2_SEX","text","Disparity Indicators (DI)"
"mape","HM2_SEX","text","Disparity Indicators (DI)"
"femalj","HM2_SEX","text","Disparity Indicators (DI)"
"mawe","HM2_SEX","text","Disparity Indicators (DI)"
"fenale","HM2_SEX","text","Disparity Indicators (DI)"
"mhle","HM2_SEX","text","Disparity Indicators (DI)"
"femole","HM2_SEX","text","Disparity Indicators (DI)"
"fzmale","HM2_SEX","text","Disparity Indicators (DI)"
"febale","HM2_SEX","text","Disparity Indicators (DI)"
"oemale","HM2_SEX","text","Disparity Indicators (DI)"
"kemale","HM2_SEX","text","Disparity Indicators (DI)"
"malf","HM2_SEX","text","Disparity Indicators (DI)"
"mnle","HM2_SEX","text","Disparity Indicators (DI)"
"fimale","HM2_SEX","text","Disparity Indicators (DI)"
"femaye","HM2_SEX","text","Disparity Indicators (DI)"
"femaue","HM2_SEX","text","Disparity Indicators (DI)"
"jemale","HM2_SEX","text","Disparity Indicators (DI)"
"malo","HM2_SEX","text","Disparity Indicators (DI)"
"fecale","HM2_SEX","text","Disparity Indicators (DI)"
"mjle","HM2_SEX","text","Disparity Indicators (DI)"
"fmmale","HM2_SEX","text","Disparity Indicators (DI)"
"fumale","HM2_SEX","text","Disparity Indicators (DI)"
"hemale","HM2_SEX","text","Disparity Indicators (DI)"
"hale","HM2_SEX","text","Disparity Indicators (DI)"
"sale","HM2_SEX","text","Disparity Indicators (DI)"
"malx","HM2_SEX","text","Disparity Indicators (DI)"
"gemale","HM2_SEX","text","Disparity Indicators (DI)"
"fymale","HM2_SEX","text","Disparity Indicators (DI)"
"femalu","HM2_SEX","text","Disparity Indicators (DI)"
"fsmale","HM2_SEX","text","Disparity Indicators (DI)"
"maqe","HM2_SEX","text","Disparity Indicators (DI)"
"fcmale","HM2_SEX","text","Disparity Indicators (DI)"
"mkle","HM2_SEX","text","Disparity Indicators (DI)"
"ftmale","HM2_SEX","text","Disparity Indicators (DI)"
"maie","HM2_SEX","text","Disparity Indicators (DI)"
"fesale","HM2_SEX","text","Disparity Indicators (DI)"
"mzle","HM2_SEX","text","Disparity Indicators (DI)"
"y","HM3_PRESENT","text","Disparity Indicators (DI)"
"no","HM3_PRESENT","text","Disparity Indicators (DI)"
"yes","HM3_PRESENT","text","Disparity Indicators (DI)"
"n","HM3_PRESENT","text","Disparity Indicators (DI)"
"yes","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"no","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"y","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligible","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"n","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"unk","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"nr","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligiale","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligitle","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligiblu","HM3_PARTICIPATE","text","Disparity Indicators (DI)"
"female","HM3_SEX","text","Disparity Indicators (DI)"
"male","HM3_SEX","text","Disparity Indicators (DI)"
"maee","HM3_SEX","text","Disparity Indicators (DI)"
"fenale","HM3_SEX","text","Disparity Indicators (DI)"
"mane","HM3_SEX","text","Disparity Indicators (DI)"
"mgle","HM3_SEX","text","Disparity Indicators (DI)"
"famale","HM3_SEX","text","Disparity Indicators (DI)"
"fjmale","HM3_SEX","text","Disparity Indicators (DI)"
"mall","HM3_SEX","text","Disparity Indicators (DI)"
"fmmale","HM3_SEX","text","Disparity Indicators (DI)"
"mele","HM3_SEX","text","Disparity Indicators (DI)"
"femole","HM3_SEX","text","Disparity Indicators (DI)"
"myle","HM3_SEX","text","Disparity Indicators (DI)"
"mate","HM3_SEX","text","Disparity Indicators (DI)"
"femaie","HM3_SEX","text","Disparity Indicators (DI)"
"rale","HM3_SEX","text","Disparity Indicators (DI)"
"dale","HM3_SEX","text","Disparity Indicators (DI)"
"jale","HM3_SEX","text","Disparity Indicators (DI)"
"eale","HM3_SEX","text","Disparity Indicators (DI)"
"maae","HM3_SEX","text","Disparity Indicators (DI)"
"femzle","HM3_SEX","text","Disparity Indicators (DI)"
"lemale","HM3_SEX","text","Disparity Indicators (DI)"
"fegale","HM3_SEX","text","Disparity Indicators (DI)"
"femawe","HM3_SEX","text","Disparity Indicators (DI)"
"nr","HM3_SEX","text","Disparity Indicators (DI)"
"xale","HM3_SEX","text","Disparity Indicators (DI)"
"femaye","HM3_SEX","text","Disparity Indicators (DI)"
"mave","HM3_SEX","text","Disparity Indicators (DI)"
"mals","HM3_SEX","text","Disparity Indicators (DI)"
"femaly","HM3_SEX","text","Disparity Indicators (DI)"
"femaue","HM3_SEX","text","Disparity Indicators (DI)"
"femgle","HM3_SEX","text","Disparity Indicators (DI)"
"femule","HM3_SEX","text","Disparity Indicators (DI)"
"mald","HM3_SEX","text","Disparity Indicators (DI)"
"femalf","HM3_SEX","text","Disparity Indicators (DI)"
"femali","HM3_SEX","text","Disparity Indicators (DI)"
"maqe","HM3_SEX","text","Disparity Indicators (DI)"
"fvmale","HM3_SEX","text","Disparity Indicators (DI)"
"malu","HM3_SEX","text","Disparity Indicators (DI)"
"femald","HM3_SEX","text","Disparity Indicators (DI)"
"fetale","HM3_SEX","text","Disparity Indicators (DI)"
"make","HM3_SEX","text","Disparity Indicators (DI)"
"mzle","HM3_SEX","text","Disparity Indicators (DI)"
"femxle","HM3_SEX","text","Disparity Indicators (DI)"
"malk","HM3_SEX","text","Disparity Indicators (DI)"
"demale","HM3_SEX","text","Disparity Indicators (DI)"
"mjle","HM3_SEX","text","Disparity Indicators (DI)"
"mase","HM3_SEX","text","Disparity Indicators (DI)"
"pemale","HM3_SEX","text","Disparity Indicators (DI)"
"malo","HM3_SEX","text","Disparity Indicators (DI)"
"femare","HM3_SEX","text","Disparity Indicators (DI)"
"mmle","HM3_SEX","text","Disparity Indicators (DI)"
"mwle","HM3_SEX","text","Disparity Indicators (DI)"
"femade","HM3_SEX","text","Disparity Indicators (DI)"
"fimale","HM3_SEX","text","Disparity Indicators (DI)"
"ffmale","HM3_SEX","text","Disparity Indicators (DI)"
"mqle","HM3_SEX","text","Disparity Indicators (DI)"
"msle","HM3_SEX","text","Disparity Indicators (DI)"
"fnmale","HM3_SEX","text","Disparity Indicators (DI)"
"fejale","HM3_SEX","text","Disparity Indicators (DI)"
"fqmale","HM3_SEX","text","Disparity Indicators (DI)"
"femalq","HM3_SEX","text","Disparity Indicators (DI)"
"fumale","HM3_SEX","text","Disparity Indicators (DI)"
"femnle","HM3_SEX","text","Disparity Indicators (DI)"
"mawe","HM3_SEX","text","Disparity Indicators (DI)"
"malb","HM3_SEX","text","Disparity Indicators (DI)"
"mhle","HM3_SEX","text","Disparity Indicators (DI)"
"mple","HM3_SEX","text","Disparity Indicators (DI)"
"mxle","HM3_SEX","text","Disparity Indicators (DI)"
"femalk","HM3_SEX","text","Disparity Indicators (DI)"
"femalw","HM3_SEX","text","Disparity Indicators (DI)"
"fwmale","HM3_SEX","text","Disparity Indicators (DI)"
"mole","HM3_SEX","text","Disparity Indicators (DI)"
"malm","HM3_SEX","text","Disparity Indicators (DI)"
"oale","HM3_SEX","text","Disparity Indicators (DI)"
"maly","HM3_SEX","text","Disparity Indicators (DI)"
"yes","HM4_PRESENT","text","Disparity Indicators (DI)"
"no","HM4_PRESENT","text","Disparity Indicators (DI)"
"y","HM4_PRESENT","text","Disparity Indicators (DI)"
"n","HM4_PRESENT","text","Disparity Indicators (DI)"
"yes","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"n","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligible","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"no","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"y","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"not ebigible","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"unk","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"not pligible","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"nr","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligibne","HM4_PARTICIPATE","text","Disparity Indicators (DI)"
"male","HM4_SEX","text","Disparity Indicators (DI)"
"femalx","HM4_SEX","text","Disparity Indicators (DI)"
"nale","HM4_SEX","text","Disparity Indicators (DI)"
"female","HM4_SEX","text","Disparity Indicators (DI)"
"ferale","HM4_SEX","text","Disparity Indicators (DI)"
"xale","HM4_SEX","text","Disparity Indicators (DI)"
"femare","HM4_SEX","text","Disparity Indicators (DI)"
"make","HM4_SEX","text","Disparity Indicators (DI)"
"remale","HM4_SEX","text","Disparity Indicators (DI)"
"malv","HM4_SEX","text","Disparity Indicators (DI)"
"femall","HM4_SEX","text","Disparity Indicators (DI)"
"femalk","HM4_SEX","text","Disparity Indicators (DI)"
"fewale","HM4_SEX","text","Disparity Indicators (DI)"
"malr","HM4_SEX","text","Disparity Indicators (DI)"
"eemale","HM4_SEX","text","Disparity Indicators (DI)"
"femalz","HM4_SEX","text","Disparity Indicators (DI)"
"maue","HM4_SEX","text","Disparity Indicators (DI)"
"feoale","HM4_SEX","text","Disparity Indicators (DI)"
"femhle","HM4_SEX","text","Disparity Indicators (DI)"
"fexale","HM4_SEX","text","Disparity Indicators (DI)"
"mrle","HM4_SEX","text","Disparity Indicators (DI)"
"femaie","HM4_SEX","text","Disparity Indicators (DI)"
"mfle","HM4_SEX","text","Disparity Indicators (DI)"
"fymale","HM4_SEX","text","Disparity Indicators (DI)"
"mjle","HM4_SEX","text","Disparity Indicators (DI)"
"iemale","HM4_SEX","text","Disparity Indicators (DI)"
"zemale","HM4_SEX","text","Disparity Indicators (DI)"
"mane","HM4_SEX","text","Disparity Indicators (DI)"
"femjle","HM4_SEX","text","Disparity Indicators (DI)"
"fale","HM4_SEX","text","Disparity Indicators (DI)"
"fqmale","HM4_SEX","text","Disparity Indicators (DI)"
"malg","HM4_SEX","text","Disparity Indicators (DI)"
"femade","HM4_SEX","text","Disparity Indicators (DI)"
"feeale","HM4_SEX","text","Disparity Indicators (DI)"
"fezale","HM4_SEX","text","Disparity Indicators (DI)"
"rale","HM4_SEX","text","Disparity Indicators (DI)"
"femaln","HM4_SEX","text","Disparity Indicators (DI)"
"oale","HM4_SEX","text","Disparity Indicators (DI)"
"maxe","HM4_SEX","text","Disparity Indicators (DI)"
"cale","HM4_SEX","text","Disparity Indicators (DI)"
"frmale","HM4_SEX","text","Disparity Indicators (DI)"
"myle","HM4_SEX","text","Disparity Indicators (DI)"
"fimale","HM4_SEX","text","Disparity Indicators (DI)"
"mals","HM4_SEX","text","Disparity Indicators (DI)"
"femame","HM4_SEX","text","Disparity Indicators (DI)"
"yes","HM5_PRESENT","text","Disparity Indicators (DI)"
"no","HM5_PRESENT","text","Disparity Indicators (DI)"
"n","HM5_PRESENT","text","Disparity Indicators (DI)"
"y","HM5_PRESENT","text","Disparity Indicators (DI)"
"not eligible","HM5_PARTICIPATE","text","Disparity Indicators (DI)"
"no","HM5_PARTICIPATE","text","Disparity Indicators (DI)"
"yes","HM5_PARTICIPATE","text","Disparity Indicators (DI)"
"n","HM5_PARTICIPATE","text","Disparity Indicators (DI)"
"y","HM5_PARTICIPATE","text","Disparity Indicators (DI)"
"female","HM5_SEX","text","Disparity Indicators (DI)"
"malh","HM5_SEX","text","Disparity Indicators (DI)"
"male","HM5_SEX","text","Disparity Indicators (DI)"
"fehale","HM5_SEX","text","Disparity Indicators (DI)"
"mdle","HM5_SEX","text","Disparity Indicators (DI)"
"fezale","HM5_SEX","text","Disparity Indicators (DI)"
"pemale","HM5_SEX","text","Disparity Indicators (DI)"
"femaxe","HM5_SEX","text","Disparity Indicators (DI)"
"malv","HM5_SEX","text","Disparity Indicators (DI)"
"malj","HM5_SEX","text","Disparity Indicators (DI)"
"mgle","HM5_SEX","text","Disparity Indicators (DI)"
"zale","HM5_SEX","text","Disparity Indicators (DI)"
"lale","HM5_SEX","text","Disparity Indicators (DI)"
"oemale","HM5_SEX","text","Disparity Indicators (DI)"
"pale","HM5_SEX","text","Disparity Indicators (DI)"
"flmale","HM5_SEX","text","Disparity Indicators (DI)"
"mfle","HM5_SEX","text","Disparity Indicators (DI)"
"mane","HM5_SEX","text","Disparity Indicators (DI)"
"hale","HM5_SEX","text","Disparity Indicators (DI)"
"mxle","HM5_SEX","text","Disparity Indicators (DI)"
"lemale","HM5_SEX","text","Disparity Indicators (DI)"
"yes","HM6_PRESENT","text","Disparity Indicators (DI)"
"no","HM6_PRESENT","text","Disparity Indicators (DI)"
"n","HM6_PRESENT","text","Disparity Indicators (DI)"
"y","HM6_PRESENT","text","Disparity Indicators (DI)"
"no","HM6_PARTICIPATE","text","Disparity Indicators (DI)"
"yes","HM6_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligible","HM6_PARTICIPATE","text","Disparity Indicators (DI)"
"n","HM6_PARTICIPATE","text","Disparity Indicators (DI)"
"male","HM6_SEX","text","Disparity Indicators (DI)"
"female","HM6_SEX","text","Disparity Indicators (DI)"
"xemale","HM6_SEX","text","Disparity Indicators (DI)"
"maqe","HM6_SEX","text","Disparity Indicators (DI)"
"femalc","HM6_SEX","text","Disparity Indicators (DI)"
"maoe","HM6_SEX","text","Disparity Indicators (DI)"
"maxe","HM6_SEX","text","Disparity Indicators (DI)"
"eemale","HM6_SEX","text","Disparity Indicators (DI)"
"yes","HM7_PRESENT","text","Disparity Indicators (DI)"
"no","HM7_PARTICIPATE","text","Disparity Indicators (DI)"
"n","HM7_PARTICIPATE","text","Disparity Indicators (DI)"
"female","HM7_SEX","text","Disparity Indicators (DI)"
"male","HM7_SEX","text","Disparity Indicators (DI)"
"fqmale","HM7_SEX","text","Disparity Indicators (DI)"
"maoe","HM7_SEX","text","Disparity Indicators (DI)"
"no","HM8_PRESENT","text","Disparity Indicators (DI)"
"yes","HM8_PRESENT","text","Disparity Indicators (DI)"
"no","HM8_PARTICIPATE","text","Disparity Indicators (DI)"
"male","HM8_SEX","text","Disparity Indicators (DI)"
"female","HM8_SEX","text","Disparity Indicators (DI)"
"y","HM9_PRESENT","text","Disparity Indicators (DI)"
"yes","HM9_PRESENT","text","Disparity Indicators (DI)"
"no","HM9_PARTICIPATE","text","Disparity Indicators (DI)"
"not eligible","HM9_PARTICIPATE","text","Disparity Indicators (DI)"
"nr","HM9_SEX","text","Disparity Indicators (DI)"
"male","HM9_SEX","text","Disparity Indicators (DI)"
"ofner","RENT_OWN","text","Disparity Indicators (DI)"
"renter","RENT_OWN","text","Disparity Indicators (DI)"
"owner","RENT_OWN","text","Disparity Indicators (DI)"
"relatives home","RENT_OWN","text","Disparity Indicators (DI)"
"public housing","RENT_OWN","text","Disparity Indicators (DI)"
"public iousing","RENT_OWN","text","Disparity Indicators (DI)"
"omner","RENT_OWN","text","Disparity Indicators (DI)"
"owfer","RENT_OWN","text","Disparity Indicators (DI)"
"rentfr","RENT_OWN","text","Disparity Indicators (DI)"
"rentei","RENT_OWN","text","Disparity Indicators (DI)"
"relatimes home","RENT_OWN","text","Disparity Indicators (DI)"
"publis housing","RENT_OWN","text","Disparity Indicators (DI)"
"ownea","RENT_OWN","text","Disparity Indicators (DI)"
"pubwic housing","RENT_OWN","text","Disparity Indicators (DI)"
"ownkr","RENT_OWN","text","Disparity Indicators (DI)"
"owwer","RENT_OWN","text","Disparity Indicators (DI)"
"other","RENT_OWN","text","Disparity Indicators (DI)"
"rwner","RENT_OWN","text","Disparity Indicators (DI)"
"ownep","RENT_OWN","text","Disparity Indicators (DI)"
"rentrr","RENT_OWN","text","Disparity Indicators (DI)"
"ownet","RENT_OWN","text","Disparity Indicators (DI)"
"relaoives home","RENT_OWN","text","Disparity Indicators (DI)"
"ownfr","RENT_OWN","text","Disparity Indicators (DI)"
"relatives hwme","RENT_OWN","text","Disparity Indicators (DI)"
"ownex","RENT_OWN","text","Disparity Indicators (DI)"
"ownnr","RENT_OWN","text","Disparity Indicators (DI)"
"renqer","RENT_OWN","text","Disparity Indicators (DI)"
"relatsves home","RENT_OWN","text","Disparity Indicators (DI)"
"renfer","RENT_OWN","text","Disparity Indicators (DI)"
"rentep","RENT_OWN","text","Disparity Indicators (DI)"
"render","RENT_OWN","text","Disparity Indicators (DI)"
"renger","RENT_OWN","text","Disparity Indicators (DI)"
"rentwr","RENT_OWN","text","Disparity Indicators (DI)"
"renttr","RENT_OWN","text","Disparity Indicators (DI)"
"ownmr","RENT_OWN","text","Disparity Indicators (DI)"
"cublic housing","RENT_OWN","text","Disparity Indicators (DI)"
"ewner","RENT_OWN","text","Disparity Indicators (DI)"
"renoer","RENT_OWN","text","Disparity Indicators (DI)"
"oiner","RENT_OWN","text","Disparity Indicators (DI)"
"owngr","RENT_OWN","text","Disparity Indicators (DI)"
"jwner","RENT_OWN","text","Disparity Indicators (DI)"
"public houying","RENT_OWN","text","Disparity Indicators (DI)"
"reiter","RENT_OWN","text","Disparity Indicators (DI)"
"onner","RENT_OWN","text","Disparity Indicators (DI)"
"owcer","RENT_OWN","text","Disparity Indicators (DI)"
"publuc housing","RENT_OWN","text","Disparity Indicators (DI)"
"owney","RENT_OWN","text","Disparity Indicators (DI)"
"owler","RENT_OWN","text","Disparity Indicators (DI)"
"public hausing","RENT_OWN","text","Disparity Indicators (DI)"
"relatives dome","RENT_OWN","text","Disparity Indicators (DI)"
"puvlic housing","RENT_OWN","text","Disparity Indicators (DI)"
"owxer","RENT_OWN","text","Disparity Indicators (DI)"
"relatives homy","RENT_OWN","text","Disparity Indicators (DI)"
"ownxr","RENT_OWN","text","Disparity Indicators (DI)"
"public hhusing","RENT_OWN","text","Disparity Indicators (DI)"
"nr","RENT_OWN","text","Disparity Indicators (DI)"
"xwner","RENT_OWN","text","Disparity Indicators (DI)"
"vwner","RENT_OWN","text","Disparity Indicators (DI)"
"owaer","RENT_OWN","text","Disparity Indicators (DI)"
"public houseng","RENT_OWN","text","Disparity Indicators (DI)"
"oaner","RENT_OWN","text","Disparity Indicators (DI)"
"pwner","RENT_OWN","text","Disparity Indicators (DI)"
"ownzr","RENT_OWN","text","Disparity Indicators (DI)"
"owger","RENT_OWN","text","Disparity Indicators (DI)"
"pudlic housing","RENT_OWN","text","Disparity Indicators (DI)"
"ohner","RENT_OWN","text","Disparity Indicators (DI)"
"oxner","RENT_OWN","text","Disparity Indicators (DI)"
"owneu","RENT_OWN","text","Disparity Indicators (DI)"
"ojner","RENT_OWN","text","Disparity Indicators (DI)"
"owber","RENT_OWN","text","Disparity Indicators (DI)"
"relatives homx","RENT_OWN","text","Disparity Indicators (DI)"
"relktives home","RENT_OWN","text","Disparity Indicators (DI)"
"ownev","RENT_OWN","text","Disparity Indicators (DI)"
"owzer","RENT_OWN","text","Disparity Indicators (DI)"
"pubaic housing","RENT_OWN","text","Disparity Indicators (DI)"
"relativee home","RENT_OWN","text","Disparity Indicators (DI)"
"ownsr","RENT_OWN","text","Disparity Indicators (DI)"
"relatives homq","RENT_OWN","text","Disparity Indicators (DI)"
"rejter","RENT_OWN","text","Disparity Indicators (DI)"
"public housink","RENT_OWN","text","Disparity Indicators (DI)"
"public kousing","RENT_OWN","text","Disparity Indicators (DI)"
"public housinn","RENT_OWN","text","Disparity Indicators (DI)"
"obner","RENT_OWN","text","Disparity Indicators (DI)"
"relatives hooe","RENT_OWN","text","Disparity Indicators (DI)"
"relatives hoie","RENT_OWN","text","Disparity Indicators (DI)"
"public hogsing","RENT_OWN","text","Disparity Indicators (DI)"
"rtlatives home","RENT_OWN","text","Disparity Indicators (DI)"
"ovner","RENT_OWN","text","Disparity Indicators (DI)"
"rentex","RENT_OWN","text","Disparity Indicators (DI)"
"relatives hove","RENT_OWN","text","Disparity Indicators (DI)"
"wwner","RENT_OWN","text","Disparity Indicators (DI)"
"publxc housing","RENT_OWN","text","Disparity Indicators (DI)"
"ywner","RENT_OWN","text","Disparity Indicators (DI)"
"ownwr","RENT_OWN","text","Disparity Indicators (DI)"
"pfblic housing","RENT_OWN","text","Disparity Indicators (DI)"
"public houspng","RENT_OWN","text","Disparity Indicators (DI)"
"renler","RENT_OWN","text","Disparity Indicators (DI)"
"center","RENT_OWN","text","Disparity Indicators (DI)"
"lwner","RENT_OWN","text","Disparity Indicators (DI)"
"ownhr","RENT_OWN","text","Disparity Indicators (DI)"
"relatives come","RENT_OWN","text","Disparity Indicators (DI)"
"relatives hoke","RENT_OWN","text","Disparity Indicators (DI)"
"publqc housing","RENT_OWN","text","Disparity Indicators (DI)"
"relatives hpme","RENT_OWN","text","Disparity Indicators (DI)"
"fwner","RENT_OWN","text","Disparity Indicators (DI)"
"qenter","RENT_OWN","text","Disparity Indicators (DI)"
"ownur","RENT_OWN","text","Disparity Indicators (DI)"
"owter","RENT_OWN","text","Disparity Indicators (DI)"
"ownar","RENT_OWN","text","Disparity Indicators (DI)"
"owned","RENT_OWN","text","Disparity Indicators (DI)"
"renver","RENT_OWN","text","Disparity Indicators (DI)"
"casa pastorial","RENT_OWN_OTH","free text field","Disparity Indicators (DI)"
"no","RATS","text","Risk Indicator (RI)"
"yes","RATS","text","Risk Indicator (RI)"
"n","RATS","text","Risk Indicator (RI)"
"y","RATS","text","Risk Indicator (RI)"
"unk","RATS","text","Risk Indicator (RI)"
"nr","RATS","text","Risk Indicator (RI)"
"no","CISTERN","text","Risk Indicator (RI)"
"yes","CISTERN","text","Risk Indicator (RI)"
"y","CISTERN","text","Risk Indicator (RI)"
"n","CISTERN","text","Risk Indicator (RI)"
"unk","CISTERN","text","Risk Indicator (RI)"
"nr","CISTERN","text","Risk Indicator (RI)"
"u","CISTERN","text","Risk Indicator (RI)"
"no","SEPTIC","text","Risk Indicator (RI)"
"unk","SEPTIC","text","Risk Indicator (RI)"
"yes","SEPTIC","text","Risk Indicator (RI)"
"n","SEPTIC","text","Risk Indicator (RI)"
"y","SEPTIC","text","Risk Indicator (RI)"
"pr","SEPTIC","text","Risk Indicator (RI)"
"nr","SEPTIC","text","Risk Indicator (RI)"
"u","SEPTIC","text","Risk Indicator (RI)"
"all","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nonn","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"none","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"some","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"all that open","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nove","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nonx","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"a","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"come","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nr","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"somb","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nyne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"zone","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"rone","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nrne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"soee","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"somy","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nore","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"done","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nony","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"somu","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nxne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"noxe","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"soce","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nhne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nons","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nope","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"aome","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nole","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"somo","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nine","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nonu","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"all t open","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"soms","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nonc","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nmne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"uome","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
